datetime,wind_speed,wind_dir,wind_source,stability
2024-12-22 21:30:00,4.0,160,synthetic,B
2024-12-22 22:00:00,4.0,160,synthetic,C
2024-12-22 22:30:00,4.0,160,synthetic,D
2024-12-22 23:00:00,4.0,160,synthetic,E
2024-12-22 23:30:00,4.0,160,synthetic,F
2024-12-23 00:00:00,4.0,161,synthetic,A
2024-12-23 00:30:00,4.0,161,synthetic,B
2024-12-23 01:00:00,4.0,161,synthetic,C
2024-12-23 01:30:00,4.0,161,synthetic,D
2024-12-23 02:00:00,4.0,161,synthetic,E
2024-12-23 02:30:00,4.0,161,synthetic,F
2024-12-23 03:00:00,4.0,162,synthetic,A
2024-12-23 03:30:00,4.0,162,synthetic,B
2024-12-23 04:00:00,4.0,162,synthetic,C
2024-12-23 04:30:00,4.0,162,synthetic,D
2024-12-23 05:00:00,4.0,162,synthetic,E
2024-12-23 05:30:00,4.0,162,synthetic,F
2024-12-23 06:00:00,4.0,163,synthetic,A
2024-12-23 06:30:00,4.0,163,synthetic,B
2024-12-23 07:00:00,4.0,163,synthetic,C
2024-12-23 07:30:00,4.0,163,synthetic,D
2024-12-23 08:00:00,4.0,163,synthetic,E
2024-12-23 08:30:00,4.0,163,synthetic,F
2024-12-23 09:00:00,4.0,164,synthetic,A
2024-12-23 09:30:00,4.0,164,synthetic,B
2024-12-23 10:00:00,4.0,164,synthetic,C
2024-12-23 10:30:00,4.0,164,synthetic,D
2024-12-23 11:00:00,4.0,164,synthetic,E
2024-12-23 11:30:00,4.0,164,synthetic,F
2024-12-23 12:00:00,4.0,165,synthetic,A
2024-12-23 12:30:00,4.0,165,synthetic,B
2024-12-23 13:00:00,4.0,165,synthetic,C
2024-12-23 13:30:00,4.0,165,synthetic,D
2024-12-23 14:00:00,4.0,165,synthetic,E
2024-12-23 14:30:00,4.0,165,synthetic,F
2024-12-23 15:00:00,4.0,166,synthetic,A
2024-12-23 15:30:00,4.0,166,synthetic,B
2024-12-23 16:00:00,4.0,166,synthetic,C
2024-12-23 16:30:00,4.0,166,synthetic,D
2024-12-23 17:00:00,4.0,166,synthetic,E
2024-12-23 17:30:00,4.0,166,synthetic,F
2024-12-23 18:00:00,4.0,167,synthetic,A
2024-12-23 18:30:00,4.0,167,synthetic,B
2024-12-23 19:00:00,4.0,167,synthetic,C
2024-12-23 19:30:00,4.0,167,synthetic,D
2024-12-23 20:00:00,4.0,167,synthetic,E
2024-12-23 20:30:00,4.0,167,synthetic,F
2024-12-23 21:00:00,4.0,168,synthetic,A
2024-12-23 21:30:00,4.0,168,synthetic,B
2024-12-23 22:00:00,4.0,168,synthetic,C
2024-12-23 22:30:00,4.0,168,synthetic,D
2024-12-23 23:00:00,4.0,168,synthetic,E
2024-12-23 23:30:00,4.0,168,synthetic,F
2024-12-24 00:00:00,4.0,169,synthetic,A
2024-12-24 00:30:00,4.0,169,synthetic,B
2024-12-24 01:00:00,4.0,169,synthetic,C
2024-12-24 01:30:00,4.0,169,synthetic,D
2024-12-24 02:00:00,4.0,169,synthetic,E
2024-12-24 02:30:00,4.0,169,synthetic,F
2024-12-24 03:00:00,4.0,170,synthetic,A
2024-12-24 03:30:00,4.0,170,synthetic,B
2024-12-24 04:00:00,4.0,170,synthetic,C
2024-12-24 04:30:00,4.0,170,synthetic,D
2024-12-24 05:00:00,4.0,170,synthetic,E
2024-12-24 05:30:00,4.0,170,synthetic,F
2024-12-24 06:00:00,4.0,171,synthetic,A
2024-12-24 06:30:00,4.0,171,synthetic,B
2024-12-24 07:00:00,4.0,171,synthetic,C
2024-12-24 07:30:00,4.0,171,synthetic,D
2024-12-24 08:00:00,4.0,171,synthetic,E
2024-12-24 08:30:00,4.0,171,synthetic,F
2024-12-24 09:00:00,4.0,172,synthetic,A
2024-12-24 09:30:00,4.0,172,synthetic,B
2024-12-24 10:00:00,4.0,172,synthetic,C
2024-12-24 10:30:00,4.0,172,synthetic,D
2024-12-24 11:00:00,4.0,172,synthetic,E
2024-12-24 11:30:00,4.0,172,synthetic,F
2024-12-24 12:00:00,4.0,173,synthetic,A
2024-12-24 12:30:00,4.0,173,synthetic,B
2024-12-24 13:00:00,4.0,173,synthetic,C
2024-12-24 13:30:00,4.0,173,synthetic,D
2024-12-24 14:00:00,4.0,173,synthetic,E
2024-12-24 14:30:00,4.0,173,synthetic,F
2024-12-24 15:00:00,4.0,174,synthetic,A
2024-12-24 15:30:00,4.0,174,synthetic,B
2024-12-24 16:00:00,4.0,174,synthetic,C
2024-12-24 16:30:00,4.0,174,synthetic,D
2024-12-24 17:00:00,4.0,174,synthetic,E
2024-12-24 17:30:00,4.0,174,synthetic,F
2024-12-24 18:00:00,4.0,175,synthetic,A
2024-12-24 18:30:00,4.0,175,synthetic,B
2024-12-24 19:00:00,4.0,175,synthetic,C
2024-12-24 19:30:00,4.0,175,synthetic,D
2024-12-24 20:00:00,4.0,175,synthetic,E
2024-12-24 20:30:00,4.0,175,synthetic,F
2024-12-24 21:00:00,4.0,176,synthetic,A
2024-12-24 21:30:00,4.0,176,synthetic,B
2024-12-24 22:00:00,4.0,176,synthetic,C
2024-12-24 22:30:00,4.0,176,synthetic,D
2024-12-24 23:00:00,4.0,176,synthetic,E
2024-12-24 23:30:00,4.0,176,synthetic,F
2024-12-25 00:00:00,4.0,177,synthetic,A
2024-12-25 00:30:00,4.0,177,synthetic,B
2024-12-25 01:00:00,4.0,177,synthetic,C
2024-12-25 01:30:00,4.0,177,synthetic,D
2024-12-25 02:00:00,4.0,177,synthetic,E
2024-12-25 02:30:00,4.0,177,synthetic,F
2024-12-25 03:00:00,4.0,178,synthetic,A
2024-12-25 03:30:00,4.0,178,synthetic,B
2024-12-25 04:00:00,4.0,178,synthetic,C
2024-12-25 04:30:00,4.0,178,synthetic,D
2024-12-25 05:00:00,4.0,178,synthetic,E
2024-12-25 05:30:00,4.0,178,synthetic,F
2024-12-25 06:00:00,4.0,179,synthetic,A
2024-12-25 06:30:00,4.0,179,synthetic,B
2024-12-25 07:00:00,4.0,179,synthetic,C
2024-12-25 07:30:00,4.0,179,synthetic,D
2024-12-25 08:00:00,4.0,179,synthetic,E
2024-12-25 08:30:00,4.0,179,synthetic,F
2024-12-25 09:00:00,4.0,180,synthetic,A
2024-12-25 09:30:00,4.0,180,synthetic,B
2024-12-25 10:00:00,4.0,180,synthetic,C
2024-12-25 10:30:00,4.0,180,synthetic,D
2024-12-25 11:00:00,4.0,180,synthetic,E
2024-12-25 11:30:00,4.0,180,synthetic,F
2024-12-25 12:00:00,4.0,181,synthetic,A
2024-12-25 12:30:00,4.0,181,synthetic,B
2024-12-25 13:00:00,4.0,181,synthetic,C
2024-12-25 13:30:00,4.0,181,synthetic,D
2024-12-25 14:00:00,4.0,181,synthetic,E
2024-12-25 14:30:00,4.0,181,synthetic,F
2024-12-25 15:00:00,4.0,182,synthetic,A
2024-12-25 15:30:00,4.0,182,synthetic,B
2024-12-25 16:00:00,4.0,182,synthetic,C
2024-12-25 16:30:00,4.0,182,synthetic,D
2024-12-25 17:00:00,4.0,182,synthetic,E
2024-12-25 17:30:00,4.0,182,synthetic,F
2024-12-25 18:00:00,4.0,183,synthetic,A
2024-12-25 18:30:00,4.0,183,synthetic,B
2024-12-25 19:00:00,4.0,183,synthetic,C
2024-12-25 19:30:00,4.0,183,synthetic,D
2024-12-25 20:00:00,4.0,183,synthetic,E
2024-12-25 20:30:00,4.0,183,synthetic,F
2024-12-25 21:00:00,4.0,184,synthetic,A
2024-12-25 21:30:00,4.0,184,synthetic,B
2024-12-25 22:00:00,4.0,184,synthetic,C
2024-12-25 22:30:00,4.0,184,synthetic,D
2024-12-25 23:00:00,4.0,184,synthetic,E
2024-12-25 23:30:00,4.0,184,synthetic,F
2024-12-26 00:00:00,4.0,185,synthetic,A
2024-12-26 00:30:00,4.0,185,synthetic,B
2024-12-26 01:00:00,4.0,185,synthetic,C
2024-12-26 01:30:00,4.0,185,synthetic,D
2024-12-26 02:00:00,4.0,185,synthetic,E
2024-12-26 02:30:00,4.0,185,synthetic,F
2024-12-26 03:00:00,4.0,186,synthetic,A
2024-12-26 03:30:00,4.0,186,synthetic,B
2024-12-26 04:00:00,4.0,186,synthetic,C
2024-12-26 04:30:00,4.0,186,synthetic,D
2024-12-26 05:00:00,4.0,186,synthetic,E
2024-12-26 05:30:00,4.0,186,synthetic,F
2024-12-26 06:00:00,4.0,187,synthetic,A
2024-12-26 06:30:00,4.0,187,synthetic,B
2024-12-26 07:00:00,4.0,187,synthetic,C
2024-12-26 07:30:00,4.0,187,synthetic,D
2024-12-26 08:00:00,4.0,187,synthetic,E
2024-12-26 08:30:00,4.0,187,synthetic,F
2024-12-26 09:00:00,4.0,188,synthetic,A
2024-12-26 09:30:00,4.0,188,synthetic,B
2024-12-26 10:00:00,4.0,188,synthetic,C
2024-12-26 10:30:00,4.0,188,synthetic,D
2024-12-26 11:00:00,4.0,188,synthetic,E
2024-12-26 11:30:00,4.0,188,synthetic,F
2024-12-26 12:00:00,4.0,189,synthetic,A
2024-12-26 12:30:00,4.0,189,synthetic,B
2024-12-26 13:00:00,4.0,189,synthetic,C
2024-12-26 13:30:00,4.0,189,synthetic,D
2024-12-26 14:00:00,4.0,189,synthetic,E
2024-12-26 14:30:00,4.0,189,synthetic,F
2024-12-26 15:00:00,4.0,190,synthetic,A
2024-12-26 15:30:00,4.0,190,synthetic,B
2024-12-26 16:00:00,4.0,190,synthetic,C
2024-12-26 16:30:00,4.0,190,synthetic,D
2024-12-26 17:00:00,4.0,190,synthetic,E
2024-12-26 17:30:00,4.0,190,synthetic,F
2024-12-26 18:00:00,4.0,191,synthetic,A
2024-12-26 18:30:00,4.0,191,synthetic,B
2024-12-26 19:00:00,4.0,191,synthetic,C
2024-12-26 19:30:00,4.0,191,synthetic,D
2024-12-26 20:00:00,4.0,191,synthetic,E
2024-12-26 20:30:00,4.0,191,synthetic,F
2024-12-26 21:00:00,4.0,192,synthetic,A
2024-12-26 21:30:00,4.0,192,synthetic,B
2024-12-26 22:00:00,4.0,192,synthetic,C
2024-12-26 22:30:00,4.0,192,synthetic,D
2024-12-26 23:00:00,4.0,192,synthetic,E
2024-12-26 23:30:00,4.0,192,synthetic,F
2024-12-27 00:00:00,4.0,193,synthetic,A
2024-12-27 00:30:00,4.0,193,synthetic,B
2024-12-27 01:00:00,4.0,193,synthetic,C
2024-12-27 01:30:00,4.0,193,synthetic,D
2024-12-27 02:00:00,4.0,193,synthetic,E
2024-12-27 02:30:00,4.0,193,synthetic,F
2024-12-27 03:00:00,4.0,194,synthetic,A
2024-12-27 03:30:00,4.0,194,synthetic,B
2024-12-27 04:00:00,4.0,194,synthetic,C
2024-12-27 04:30:00,4.0,194,synthetic,D
2024-12-27 05:00:00,4.0,194,synthetic,E
2024-12-27 05:30:00,4.0,194,synthetic,F
2024-12-27 06:00:00,4.0,195,synthetic,A
2024-12-27 06:30:00,4.0,195,synthetic,B
2024-12-27 07:00:00,4.0,195,synthetic,C
2024-12-27 07:30:00,4.0,195,synthetic,D
2024-12-27 08:00:00,4.0,195,synthetic,E
2024-12-27 08:30:00,4.0,195,synthetic,F
2024-12-27 09:00:00,4.0,196,synthetic,A
2024-12-27 09:30:00,4.0,196,synthetic,B
2024-12-27 10:00:00,4.0,196,synthetic,C
2024-12-27 10:30:00,4.0,196,synthetic,D
2024-12-27 11:00:00,4.0,196,synthetic,E
2024-12-27 11:30:00,4.0,196,synthetic,F
2024-12-27 12:00:00,4.0,197,synthetic,A
2024-12-27 12:30:00,4.0,197,synthetic,B
2024-12-27 13:00:00,4.0,197,synthetic,C
2024-12-27 13:30:00,4.0,197,synthetic,D
2024-12-27 14:00:00,4.0,197,synthetic,E
2024-12-27 14:30:00,4.0,197,synthetic,F
2024-12-27 15:00:00,4.0,198,synthetic,A
2024-12-27 15:30:00,4.0,198,synthetic,B
2024-12-27 16:00:00,4.0,198,synthetic,C
2024-12-27 16:30:00,4.0,198,synthetic,D
2024-12-27 17:00:00,4.0,198,synthetic,E
2024-12-27 17:30:00,4.0,198,synthetic,F
2024-12-27 18:00:00,4.0,199,synthetic,A
2024-12-27 18:30:00,4.0,199,synthetic,B
2024-12-27 19:00:00,4.0,199,synthetic,C
2024-12-27 19:30:00,4.0,199,synthetic,D
2024-12-27 20:00:00,4.0,199,synthetic,E
2024-12-27 20:30:00,4.0,199,synthetic,F
2024-12-27 21:00:00,4.0,200,synthetic,A
2024-12-27 21:30:00,4.0,200,synthetic,B
2024-12-27 22:00:00,4.0,200,synthetic,C
2024-12-27 22:30:00,4.0,200,synthetic,D
2024-12-27 23:00:00,4.0,200,synthetic,E
2024-12-27 23:30:00,4.0,200,synthetic,F
2024-12-28 00:00:00,4.0,201,synthetic,A
2024-12-28 00:30:00,4.0,201,synthetic,B
2024-12-28 01:00:00,4.0,201,synthetic,C
2024-12-28 01:30:00,4.0,201,synthetic,D
2024-12-28 02:00:00,4.0,201,synthetic,E
2024-12-28 02:30:00,4.0,201,synthetic,F
2024-12-28 03:00:00,4.0,202,synthetic,A
2024-12-28 03:30:00,4.0,202,synthetic,B
2024-12-28 04:00:00,4.0,202,synthetic,C
2024-12-28 04:30:00,4.0,202,synthetic,D
2024-12-28 05:00:00,4.0,202,synthetic,E
2024-12-28 05:30:00,4.0,202,synthetic,F
2024-12-28 06:00:00,4.0,203,synthetic,A
2024-12-28 06:30:00,4.0,203,synthetic,B
2024-12-28 07:00:00,4.0,203,synthetic,C
2024-12-28 07:30:00,4.0,203,synthetic,D
2024-12-28 08:00:00,4.0,203,synthetic,E
2024-12-28 08:30:00,4.0,203,synthetic,F
2024-12-28 09:00:00,4.0,204,synthetic,A
2024-12-28 09:30:00,4.0,204,synthetic,B
2024-12-28 10:00:00,4.0,204,synthetic,C
2024-12-28 10:30:00,4.0,204,synthetic,D
2024-12-28 11:00:00,4.0,204,synthetic,E
2024-12-28 11:30:00,4.0,204,synthetic,F
2024-12-28 12:00:00,4.0,205,synthetic,A
2024-12-28 12:30:00,4.0,205,synthetic,B
2024-12-28 13:00:00,4.0,205,synthetic,C
2024-12-28 13:30:00,4.0,205,synthetic,D
2024-12-28 14:00:00,4.0,205,synthetic,E
2024-12-28 14:30:00,4.0,205,synthetic,F
2024-12-28 15:00:00,4.0,206,synthetic,A
2024-12-28 15:30:00,4.0,206,synthetic,B
2024-12-28 16:00:00,4.0,206,synthetic,C
2024-12-28 16:30:00,4.0,206,synthetic,D
2024-12-28 17:00:00,4.0,206,synthetic,E
2024-12-28 17:30:00,4.0,206,synthetic,F
2024-12-28 18:00:00,4.0,207,synthetic,A
2024-12-28 18:30:00,4.0,207,synthetic,B
2024-12-28 19:00:00,4.0,207,synthetic,C
2024-12-28 19:30:00,4.0,207,synthetic,D
2024-12-28 20:00:00,4.0,207,synthetic,E
2024-12-28 20:30:00,4.0,207,synthetic,F
2024-12-28 21:00:00,4.0,208,synthetic,A
2024-12-28 21:30:00,4.0,208,synthetic,B
2024-12-28 22:00:00,4.0,208,synthetic,C
2024-12-28 22:30:00,4.0,208,synthetic,D
2024-12-28 23:00:00,4.0,208,synthetic,E
2024-12-28 23:30:00,4.0,208,synthetic,F
2024-12-29 00:00:00,4.0,209,synthetic,A
2024-12-29 00:30:00,4.0,209,synthetic,B
2024-12-29 01:00:00,4.0,209,synthetic,C
2024-12-29 01:30:00,4.0,209,synthetic,D
2024-12-29 02:00:00,4.0,209,synthetic,E
2024-12-29 02:30:00,4.0,209,synthetic,F
2024-12-29 03:00:00,4.0,210,synthetic,A
2024-12-29 03:30:00,4.0,210,synthetic,B
2024-12-29 04:00:00,4.0,210,synthetic,C
2024-12-29 04:30:00,4.0,210,synthetic,D
2024-12-29 05:00:00,4.0,210,synthetic,E
2024-12-29 05:30:00,4.0,210,synthetic,F
2024-12-29 06:00:00,4.0,211,synthetic,A
2024-12-29 06:30:00,4.0,211,synthetic,B
2024-12-29 07:00:00,4.0,211,synthetic,C
2024-12-29 07:30:00,4.0,211,synthetic,D
2024-12-29 08:00:00,4.0,211,synthetic,E
2024-12-29 08:30:00,4.0,211,synthetic,F
2024-12-29 09:00:00,4.0,212,synthetic,A
2024-12-29 09:30:00,4.0,212,synthetic,B
2024-12-29 10:00:00,4.0,212,synthetic,C
2024-12-29 10:30:00,4.0,212,synthetic,D
2024-12-29 11:00:00,4.0,212,synthetic,E
2024-12-29 11:30:00,4.0,212,synthetic,F
2024-12-29 12:00:00,4.0,213,synthetic,A
2024-12-29 12:30:00,4.0,213,synthetic,B
2024-12-29 13:00:00,4.0,213,synthetic,C
2024-12-29 13:30:00,4.0,213,synthetic,D
2024-12-29 14:00:00,4.0,213,synthetic,E
2024-12-29 14:30:00,4.0,213,synthetic,F
2024-12-29 15:00:00,4.0,214,synthetic,A
2024-12-29 15:30:00,4.0,214,synthetic,B
2024-12-29 16:00:00,4.0,214,synthetic,C
2024-12-29 16:30:00,4.0,214,synthetic,D
2024-12-29 17:00:00,4.0,214,synthetic,E
2024-12-29 17:30:00,4.0,214,synthetic,F
2024-12-29 18:00:00,4.0,215,synthetic,A
2024-12-29 18:30:00,4.0,215,synthetic,B
2024-12-29 19:00:00,4.0,215,synthetic,C
2024-12-29 19:30:00,4.0,215,synthetic,D
2024-12-29 20:00:00,4.0,215,synthetic,E
2024-12-29 20:30:00,4.0,215,synthetic,F
2024-12-29 21:00:00,4.0,216,synthetic,A
2024-12-29 21:30:00,4.0,216,synthetic,B
2024-12-29 22:00:00,4.0,216,synthetic,C
2024-12-29 22:30:00,4.0,216,synthetic,D
2024-12-29 23:00:00,4.0,216,synthetic,E
2024-12-29 23:30:00,4.0,216,synthetic,F
2024-12-30 00:00:00,4.0,217,synthetic,A
2024-12-30 00:30:00,4.0,217,synthetic,B
2024-12-30 01:00:00,4.0,217,synthetic,C
2024-12-30 01:30:00,4.0,217,synthetic,D
2024-12-30 02:00:00,4.0,217,synthetic,E
2024-12-30 02:30:00,4.0,217,synthetic,F
2024-12-30 03:00:00,4.0,218,synthetic,A
2024-12-30 03:30:00,4.0,218,synthetic,B
2024-12-30 04:00:00,4.0,218,synthetic,C
2024-12-30 04:30:00,4.0,218,synthetic,D
2024-12-30 05:00:00,4.0,218,synthetic,E
2024-12-30 05:30:00,4.0,218,synthetic,F
2024-12-30 06:00:00,4.0,219,synthetic,A
2024-12-30 06:30:00,4.0,219,synthetic,B
2024-12-30 07:00:00,4.0,219,synthetic,C
2024-12-30 07:30:00,4.0,219,synthetic,D
2024-12-30 08:00:00,4.0,219,synthetic,E
2024-12-30 08:30:00,4.0,219,synthetic,F
2024-12-30 09:00:00,4.0,220,synthetic,A
2024-12-30 09:30:00,4.0,220,synthetic,B
2024-12-30 10:00:00,4.0,220,synthetic,C
2024-12-30 10:30:00,4.0,220,synthetic,D
2024-12-30 11:00:00,4.0,220,synthetic,E
2024-12-30 11:30:00,4.0,220,synthetic,F
2024-12-30 12:00:00,4.0,221,synthetic,A
2024-12-30 12:30:00,4.0,221,synthetic,B
2024-12-30 13:00:00,4.0,221,synthetic,C
2024-12-30 13:30:00,4.0,221,synthetic,D
2024-12-30 14:00:00,4.0,221,synthetic,E
2024-12-30 14:30:00,4.0,221,synthetic,F
2024-12-30 15:00:00,4.0,222,synthetic,A
2024-12-30 15:30:00,4.0,222,synthetic,B
2024-12-30 16:00:00,4.0,222,synthetic,C
2024-12-30 16:30:00,4.0,222,synthetic,D
2024-12-30 17:00:00,4.0,222,synthetic,E
2024-12-30 17:30:00,4.0,222,synthetic,F
2024-12-30 18:00:00,4.0,223,synthetic,A
2024-12-30 18:30:00,4.0,223,synthetic,B
2024-12-30 19:00:00,4.0,223,synthetic,C
2024-12-30 19:30:00,4.0,223,synthetic,D
2024-12-30 20:00:00,4.0,223,synthetic,E
2024-12-30 20:30:00,4.0,223,synthetic,F
2024-12-30 21:00:00,4.0,224,synthetic,A
2024-12-30 21:30:00,4.0,224,synthetic,B
2024-12-30 22:00:00,4.0,224,synthetic,C
2024-12-30 22:30:00,4.0,224,synthetic,D
2024-12-30 23:00:00,4.0,224,synthetic,E
2024-12-30 23:30:00,4.0,224,synthetic,F
2024-12-31 00:00:00,4.0,225,synthetic,A
2024-12-31 00:30:00,4.0,225,synthetic,B
2024-12-31 01:00:00,4.0,225,synthetic,C
2024-12-31 01:30:00,4.0,225,synthetic,D
2024-12-31 02:00:00,4.0,225,synthetic,E
2024-12-31 02:30:00,4.0,225,synthetic,F
2024-12-31 03:00:00,4.0,226,synthetic,A
2024-12-31 03:30:00,4.0,226,synthetic,B
2024-12-31 04:00:00,4.0,226,synthetic,C
2024-12-31 04:30:00,4.0,226,synthetic,D
2024-12-31 05:00:00,4.0,226,synthetic,E
2024-12-31 05:30:00,4.0,226,synthetic,F
2024-12-31 06:00:00,4.0,227,synthetic,A
2024-12-31 06:30:00,4.0,227,synthetic,B
2024-12-31 07:00:00,4.0,227,synthetic,C
2024-12-31 07:30:00,4.0,227,synthetic,D
2024-12-31 08:00:00,4.0,227,synthetic,E
2024-12-31 08:30:00,4.0,227,synthetic,F
2024-12-31 09:00:00,4.0,228,synthetic,A
2024-12-31 09:30:00,4.0,228,synthetic,B
2024-12-31 10:00:00,4.0,228,synthetic,C
2024-12-31 10:30:00,4.0,228,synthetic,D
2024-12-31 11:00:00,4.0,228,synthetic,E
2024-12-31 11:30:00,4.0,228,synthetic,F
2024-12-31 12:00:00,4.0,229,synthetic,A
2024-12-31 12:30:00,4.0,229,synthetic,B
2024-12-31 13:00:00,4.0,229,synthetic,C
2024-12-31 13:30:00,4.0,229,synthetic,D
2024-12-31 14:00:00,4.0,229,synthetic,E
2024-12-31 14:30:00,4.0,229,synthetic,F
2024-12-31 15:00:00,4.0,230,synthetic,A
2024-12-31 15:30:00,4.0,230,synthetic,B
2024-12-31 16:00:00,4.0,230,synthetic,C
2024-12-31 16:30:00,4.0,230,synthetic,D
2024-12-31 17:00:00,4.0,230,synthetic,E
2024-12-31 17:30:00,4.0,230,synthetic,F
2024-12-31 18:00:00,4.0,231,synthetic,A
2024-12-31 18:30:00,4.0,231,synthetic,B
2024-12-31 19:00:00,4.0,231,synthetic,C
2024-12-31 19:30:00,4.0,231,synthetic,D
2024-12-31 20:00:00,4.0,231,synthetic,E
2024-12-31 20:30:00,4.0,231,synthetic,F
2024-12-31 21:00:00,4.0,232,synthetic,A
2024-12-31 21:30:00,4.0,232,synthetic,B
2024-12-31 22:00:00,4.0,232,synthetic,C
2024-12-31 22:30:00,4.0,232,synthetic,D
2024-12-31 23:00:00,4.0,232,synthetic,E
2024-12-31 23:30:00,4.0,232,synthetic,F
2025-01-01 00:00:00,4.0,233,synthetic,A
2025-01-01 00:30:00,4.0,233,synthetic,B
2025-01-01 01:00:00,4.0,233,synthetic,C
2025-01-01 01:30:00,4.0,233,synthetic,D
2025-01-01 02:00:00,4.0,233,synthetic,E
2025-01-01 02:30:00,4.0,233,synthetic,F
2025-01-01 03:00:00,4.0,234,synthetic,A
2025-01-01 03:30:00,4.0,234,synthetic,B
2025-01-01 04:00:00,4.0,234,synthetic,C
2025-01-01 04:30:00,4.0,234,synthetic,D
2025-01-01 05:00:00,4.0,234,synthetic,E
2025-01-01 05:30:00,4.0,234,synthetic,F
2025-01-01 06:00:00,4.0,235,synthetic,A
2025-01-01 06:30:00,4.0,235,synthetic,B
2025-01-01 07:00:00,4.0,235,synthetic,C
2025-01-01 07:30:00,4.0,235,synthetic,D
2025-01-01 08:00:00,4.0,235,synthetic,E
2025-01-01 08:30:00,4.0,235,synthetic,F
2025-01-01 09:00:00,4.0,236,synthetic,A
2025-01-01 09:30:00,4.0,236,synthetic,B
2025-01-01 10:00:00,4.0,236,synthetic,C
2025-01-01 10:30:00,4.0,236,synthetic,D
2025-01-01 11:00:00,4.0,236,synthetic,E
2025-01-01 11:30:00,4.0,236,synthetic,F
2025-01-01 12:00:00,4.0,237,synthetic,A
2025-01-01 12:30:00,4.0,237,synthetic,B
2025-01-01 13:00:00,4.0,237,synthetic,C
2025-01-01 13:30:00,4.0,237,synthetic,D
2025-01-01 14:00:00,4.0,237,synthetic,E
2025-01-01 14:30:00,4.0,237,synthetic,F
2025-01-01 15:00:00,4.0,238,synthetic,A
2025-01-01 15:30:00,4.0,238,synthetic,B
2025-01-01 16:00:00,4.0,238,synthetic,C
2025-01-01 16:30:00,4.0,238,synthetic,D
2025-01-01 17:00:00,4.0,238,synthetic,E
2025-01-01 17:30:00,4.0,238,synthetic,F
2025-01-01 18:00:00,4.0,239,synthetic,A
2025-01-01 18:30:00,4.0,239,synthetic,B
2025-01-01 19:00:00,4.0,239,synthetic,C
2025-01-01 19:30:00,4.0,239,synthetic,D
2025-01-01 20:00:00,4.0,239,synthetic,E
2025-01-01 20:30:00,4.0,239,synthetic,F
2025-01-01 21:00:00,4.0,240,synthetic,A
2025-01-01 21:30:00,4.0,240,synthetic,B
2025-01-01 22:00:00,4.0,240,synthetic,C
2025-01-01 22:30:00,4.0,240,synthetic,D
2025-01-01 23:00:00,4.0,240,synthetic,E
2025-01-01 23:30:00,4.0,240,synthetic,F
2025-01-02 00:00:00,4.0,241,synthetic,A
2025-01-02 00:30:00,4.0,241,synthetic,B
2025-01-02 01:00:00,4.0,241,synthetic,C
2025-01-02 01:30:00,4.0,241,synthetic,D
2025-01-02 02:00:00,4.0,241,synthetic,E
2025-01-02 02:30:00,4.0,241,synthetic,F
2025-01-02 03:00:00,4.0,242,synthetic,A
2025-01-02 03:30:00,4.0,242,synthetic,B
2025-01-02 04:00:00,4.0,242,synthetic,C
2025-01-02 04:30:00,4.0,242,synthetic,D
2025-01-02 05:00:00,4.0,242,synthetic,E
2025-01-02 05:30:00,4.0,242,synthetic,F
2025-01-02 06:00:00,4.0,243,synthetic,A
2025-01-02 06:30:00,4.0,243,synthetic,B
2025-01-02 07:00:00,4.0,243,synthetic,C
2025-01-02 07:30:00,4.0,243,synthetic,D
2025-01-02 08:00:00,4.0,243,synthetic,E
2025-01-02 08:30:00,4.0,243,synthetic,F
2025-01-02 09:00:00,4.0,244,synthetic,A
2025-01-02 09:30:00,4.0,244,synthetic,B
2025-01-02 10:00:00,4.0,244,synthetic,C
2025-01-02 10:30:00,4.0,244,synthetic,D
2025-01-02 11:00:00,4.0,244,synthetic,E
2025-01-02 11:30:00,4.0,244,synthetic,F
2025-01-02 12:00:00,4.0,245,synthetic,A
2025-01-02 12:30:00,4.0,245,synthetic,B
2025-01-02 13:00:00,4.0,245,synthetic,C
2025-01-02 13:30:00,4.0,245,synthetic,D
2025-01-02 14:00:00,4.0,245,synthetic,E
2025-01-02 14:30:00,4.0,245,synthetic,F
2025-01-02 15:00:00,4.0,246,synthetic,A
2025-01-02 15:30:00,4.0,246,synthetic,B
2025-01-02 16:00:00,4.0,246,synthetic,C
2025-01-02 16:30:00,4.0,246,synthetic,D
2025-01-02 17:00:00,4.0,246,synthetic,E
2025-01-02 17:30:00,4.0,246,synthetic,F
2025-01-02 18:00:00,4.0,247,synthetic,A
2025-01-02 18:30:00,4.0,247,synthetic,B
2025-01-02 19:00:00,4.0,247,synthetic,C
2025-01-02 19:30:00,4.0,247,synthetic,D
2025-01-02 20:00:00,4.0,247,synthetic,E
2025-01-02 20:30:00,4.0,247,synthetic,F
2025-01-02 21:00:00,4.0,248,synthetic,A
2025-01-02 21:30:00,4.0,248,synthetic,B
2025-01-02 22:00:00,4.0,248,synthetic,C
2025-01-02 22:30:00,4.0,248,synthetic,D
2025-01-02 23:00:00,4.0,248,synthetic,E
2025-01-02 23:30:00,4.0,248,synthetic,F
2025-01-03 00:00:00,4.0,249,synthetic,A
2025-01-03 00:30:00,4.0,249,synthetic,B
2025-01-03 01:00:00,4.0,249,synthetic,C
2025-01-03 01:30:00,4.0,249,synthetic,D
